transaction_id,account_id,customer_id,transaction_type,amount,currency,transaction_timestamp,merchant_name,branch_code,status
TXN100019,ACC5004,CUST1004,CREDIT,11041.68,INR,2026-06-01 13:10:29,Interest Credit,PUN006,SUCCESS
TXN101091,ACC5024,CUST1024,CREDIT,38192.13,INR,2026-06-09 05:15:49,Salary Credit,MUM001,SUCCESS
TXN100175,ACC5012,CUST1012,DEBIT,63555.03,INR,2026-06-02 13:43:06,PVR Cinemas,PUN006,SUCCESS
TXN100166,ACC5010,CUST1010,DEBIT,20727.31,INR,2026-06-02 03:54:52,Reliance Digital,MUM001,SUCCESS
TXN100862,ACC5001,CUST1001,CREDIT,94082.33,INR,2026-06-08 18:00:39,Interest Credit,HYD004,FAILED
TXN100286,ACC5011,CUST1011,CREDIT,78146.99,INR,2026-06-03 07:02:36,Refund,MUM001,PENDING
TXN100841,ACC5025,CUST1025,DEBIT,21528.22,INR,2026-06-07 17:20:49,Zomato,PUN006,SUCCESS
TXN100483,ACC5000,CUST1000,DEBIT,22667.3,INR,2026-06-05 04:10:46,IRCTC,PUN006,SUCCESS
TXN101054,ACC5014,CUST1014,DEBIT,68813.42,INR,2026-06-09 21:15:16,Netflix,HYD004,FAILED
TXN100449,ACC5020,CUST1020,CREDIT,83375.67,INR,2026-06-04 09:49:54,Salary Credit,BLR003,SUCCESS
TXN100731,ACC5028,CUST1028,DEBIT,17735.64,INR,2026-06-06 13:20:00,Flipkart,BLR003,SUCCESS
TXN100249,ACC5002,CUST1002,DEBIT,5089.14,INR,2026-06-03 20:23:23,Swiggy,CHN005,SUCCESS
TXN100673,ACC5014,CUST1014,DEBIT,2752.78,INR,2026-06-06 07:41:00,Electricity Board,MUM001,SUCCESS
TXN100562,ACC5018,CUST1018,DEBIT,54282.04,INR,2026-06-05 08:41:14,Netflix,BLR003,SUCCESS
TXN101175,ACC5016,CUST1016,CREDIT,39008.16,INR,2026-06-10 07:58:56,Salary Credit,BLR003,SUCCESS
TXN100070,ACC5017,CUST1017,CREDIT,68383.69,INR,2026-06-01 12:31:25,Refund,DEL002,SUCCESS
TXN100954,ACC5022,CUST1022,CREDIT,5646.47,INR,2026-06-08 11:22:28,Interest Credit,CHN005,SUCCESS
TXN100497,ACC5003,CUST1003,DEBIT,52304.89,INR,2026-06-05 23:59:46,Reliance Digital,BLR003,FAILED
TXN100476,ACC5028,CUST1028,DEBIT,63495.56,INR,2026-06-04 12:22:59,ATM Withdrawal,DEL002,SUCCESS
TXN101186,ACC5019,CUST1019,CREDIT,51353.42,INR,2026-06-10 20:41:04,Fund Transfer,MUM001,FAILED
TXN100687,ACC5016,CUST1016,CREDIT,72721.08,INR,2026-06-06 17:02:54,Salary Credit,BLR003,SUCCESS
TXN100335,ACC5022,CUST1022,DEBIT,28318.74,INR,2026-06-03 19:38:02,BigBasket,DEL002,SUCCESS
TXN100140,ACC5004,CUST1004,DEBIT,5178.14,INR,2026-06-02 20:43:58,ATM Withdrawal,DEL002,SUCCESS
TXN101094,ACC5025,CUST1025,DEBIT,49930.75,INR,2026-06-09 11:32:12,IRCTC,HYD004,SUCCESS
TXN101052,ACC5014,CUST1014,DEBIT,40953.59,INR,2026-06-09 15:43:15,IRCTC,DEL002,SUCCESS
TXN100257,ACC5005,CUST1005,DEBIT,41573.91,INR,2026-06-03 11:29:51,IRCTC,DEL002,FAILED
TXN100011,ACC5002,CUST1002,DEBIT,54698.05,INR,2026-06-01 05:29:24,Uber,PUN006,SUCCESS
TXN100039,ACC5009,CUST1009,DEBIT,6054.35,INR,2026-06-01 05:04:38,Uber,PUN006,SUCCESS
TXN100407,ACC5009,CUST1009,DEBIT,55334.09,INR,2026-06-04 22:22:55,DMart,CHN005,PENDING
TXN100200,ACC5020,CUST1020,DEBIT,63344.1,INR,2026-06-02 07:27:37,Reliance Digital,CHN005,SUCCESS
TXN100877,ACC5005,CUST1005,CREDIT,6303.98,INR,2026-06-08 15:37:10,Interest Credit,MUM001,FAILED
TXN101021,ACC5007,CUST1007,CREDIT,81096.62,INR,2026-06-09 14:29:02,Interest Credit,DEL002,SUCCESS
TXN100764,ACC5005,CUST1005,CREDIT,29302.03,INR,2026-06-07 01:20:34,Salary Credit,DEL002,FAILED
TXN101049,ACC5013,CUST1013,CREDIT,22998.26,INR,2026-06-09 03:49:51,Salary Credit,BLR003,SUCCESS
TXN101133,ACC5004,CUST1004,DEBIT,27964.1,INR,2026-06-10 13:23:40,BigBasket,DEL002,PENDING
TXN100473,ACC5028,CUST1028,CREDIT,26056.17,INR,2026-06-04 00:20:38,Fund Transfer,MUM001,SUCCESS
TXN101100,ACC5027,CUST1027,DEBIT,5786.11,INR,2026-06-09 01:32:06,Uber,HYD004,FAILED
TXN100692,ACC5017,CUST1017,DEBIT,43596.57,INR,2026-06-06 10:23:39,Reliance Digital,DEL002,SUCCESS
TXN100712,ACC5023,CUST1023,CREDIT,82170.79,INR,2026-06-06 14:55:34,Interest Credit,CHN005,SUCCESS
TXN100655,ACC5010,CUST1010,DEBIT,28396.94,INR,2026-06-06 04:06:01,Zomato,CHN005,SUCCESS
TXN101199,ACC5021,CUST1021,CREDIT,50812.77,INR,2026-06-10 10:00:25,Fund Transfer,BLR003,SUCCESS
TXN100028,ACC5006,CUST1006,DEBIT,5101.65,INR,2026-06-01 01:55:21,Zomato,CHN005,SUCCESS
TXN101010,ACC5004,CUST1004,DEBIT,35701.98,INR,2026-06-09 21:23:11,DMart,PUN006,SUCCESS
TXN100046,ACC5011,CUST1011,CREDIT,89228.89,INR,2026-06-01 04:16:07,Salary Credit,PUN006,SUCCESS
TXN100519,ACC5008,CUST1008,CREDIT,49192.99,INR,2026-06-05 05:04:19,Salary Credit,CHN005,PENDING
TXN100213,ACC5024,CUST1024,CREDIT,24313.6,INR,2026-06-02 21:58:38,Interest Credit,BLR003,SUCCESS
TXN101226,ACC5028,CUST1028,CREDIT,2483.91,INR,2026-06-10 21:08:24,Salary Credit,MUM001,PENDING
TXN101154,ACC5009,CUST1009,DEBIT,9577.94,INR,2026-06-10 22:29:08,Uber,CHN005,PENDING
TXN101092,ACC5024,CUST1024,DEBIT,12262.4,INR,2026-06-09 12:18:41,Zomato,DEL002,PENDING
TXN100420,ACC5011,CUST1011,CREDIT,8288.74,INR,2026-06-04 21:57:41,Interest Credit,MUM001,SUCCESS
TXN100334,ACC5022,CUST1022,CREDIT,87650.37,INR,2026-06-03 11:05:34,Salary Credit,DEL002,PENDING
TXN100799,ACC5015,CUST1015,DEBIT,34294.69,INR,2026-06-07 01:56:15,PVR Cinemas,CHN005,FAILED
TXN100785,ACC5011,CUST1011,CREDIT,14836.42,INR,2026-06-07 12:42:08,Refund,PUN006,SUCCESS
TXN100517,ACC5007,CUST1007,DEBIT,22571.01,INR,2026-06-05 23:28:49,Swiggy,BLR003,SUCCESS
TXN100108,ACC5027,CUST1027,CREDIT,7500.77,INR,2026-06-01 20:43:03,Fund Transfer,DEL002,SUCCESS
TXN100774,ACC5007,CUST1007,DEBIT,55481.64,INR,2026-06-07 07:39:59,Flipkart,BLR003,SUCCESS
TXN101142,ACC5006,CUST1006,CREDIT,73775.33,INR,2026-06-10 09:05:02,Fund Transfer,BLR003,FAILED
TXN100378,ACC5001,CUST1001,CREDIT,60350.26,INR,2026-06-04 07:16:42,Refund,PUN006,SUCCESS
TXN100125,ACC5001,CUST1001,CREDIT,5622.29,INR,2026-06-02 16:23:39,Fund Transfer,PUN006,SUCCESS
TXN101148,ACC5008,CUST1008,DEBIT,22475.16,INR,2026-06-10 21:50:52,IRCTC,CHN005,PENDING
TXN101080,ACC5021,CUST1021,CREDIT,30318.81,INR,2026-06-09 15:48:09,Refund,PUN006,FAILED
TXN101036,ACC5010,CUST1010,CREDIT,33321.41,INR,2026-06-09 02:41:52,Refund,CHN005,SUCCESS
TXN100506,ACC5005,CUST1005,DEBIT,22448.97,INR,2026-06-05 12:57:54,PVR Cinemas,MUM001,PENDING
TXN100931,ACC5018,CUST1018,CREDIT,19282.01,INR,2026-06-08 21:57:20,Fund Transfer,MUM001,SUCCESS
TXN101073,ACC5018,CUST1018,CREDIT,67910.25,INR,2026-06-09 22:27:47,Refund,BLR003,FAILED
TXN101170,ACC5014,CUST1014,DEBIT,12653.29,INR,2026-06-10 04:11:16,Uber,DEL002,SUCCESS
TXN100740,ACC5000,CUST1000,CREDIT,73824.24,INR,2026-06-07 16:24:46,Salary Credit,MUM001,SUCCESS
TXN100744,ACC5001,CUST1001,DEBIT,14411.67,INR,2026-06-07 01:36:41,PVR Cinemas,PUN006,SUCCESS
TXN100715,ACC5024,CUST1024,CREDIT,39453.26,INR,2026-06-06 04:19:00,Interest Credit,CHN005,SUCCESS
TXN100069,ACC5017,CUST1017,DEBIT,18400.95,INR,2026-06-01 15:39:54,Amazon,HYD004,SUCCESS
TXN100939,ACC5019,CUST1019,CREDIT,26881.65,INR,2026-06-08 23:27:47,Fund Transfer,DEL002,SUCCESS
TXN100683,ACC5016,CUST1016,CREDIT,52905.12,INR,2026-06-06 05:30:20,Salary Credit,DEL002,SUCCESS
TXN100299,ACC5014,CUST1014,CREDIT,61537.35,INR,2026-06-03 02:41:36,Interest Credit,CHN005,SUCCESS
TXN100551,ACC5015,CUST1015,DEBIT,74710.61,INR,2026-06-05 15:22:48,IRCTC,DEL002,SUCCESS
TXN100644,ACC5008,CUST1008,CREDIT,49324.64,INR,2026-06-06 12:58:14,Salary Credit,HYD004,FAILED
TXN100904,ACC5010,CUST1010,DEBIT,28862.57,INR,2026-06-08 22:52:49,Amazon,MUM001,SUCCESS
TXN100281,ACC5010,CUST1010,DEBIT,69856.09,INR,2026-06-03 10:10:25,IRCTC,PUN006,FAILED
TXN100162,ACC5009,CUST1009,DEBIT,10218.02,INR,2026-06-02 14:23:42,Uber,PUN006,PENDING
TXN100892,ACC5008,CUST1008,DEBIT,21283.11,INR,2026-06-08 06:02:01,Netflix,MUM001,FAILED
TXN100907,ACC5011,CUST1011,DEBIT,41607.94,INR,2026-06-08 12:42:12,Swiggy,PUN006,SUCCESS
TXN100246,ACC5002,CUST1002,CREDIT,65682.77,INR,2026-06-03 11:28:02,Refund,BLR003,PENDING
TXN100045,ACC5010,CUST1010,DEBIT,62539.18,INR,2026-06-01 22:19:39,PVR Cinemas,CHN005,PENDING
TXN100969,ACC5025,CUST1025,CREDIT,45284.56,INR,2026-06-08 09:48:36,Interest Credit,DEL002,PENDING
TXN100976,ACC5027,CUST1027,CREDIT,27399.46,INR,2026-06-08 11:19:28,Salary Credit,MUM001,FAILED
TXN101138,ACC5005,CUST1005,DEBIT,4382.85,INR,2026-06-10 20:45:51,ATM Withdrawal,CHN005,PENDING
TXN100098,ACC5025,CUST1025,DEBIT,18139.64,INR,2026-06-01 13:31:35,Flipkart,PUN006,SUCCESS
TXN101205,ACC5023,CUST1023,DEBIT,73090.69,INR,2026-06-10 01:24:20,Flipkart,MUM001,PENDING
TXN100716,ACC5024,CUST1024,DEBIT,21542.83,INR,2026-06-06 17:00:44,IRCTC,HYD004,SUCCESS
TXN100188,ACC5015,CUST1015,CREDIT,33671.71,INR,2026-06-02 05:55:09,Interest Credit,PUN006,FAILED
TXN101137,ACC5005,CUST1005,CREDIT,93293.8,INR,2026-06-10 05:27:03,Fund Transfer,MUM001,SUCCESS
TXN101015,ACC5005,CUST1005,CREDIT,45465.58,INR,2026-06-09 19:25:31,Interest Credit,BLR003,FAILED
TXN100394,ACC5005,CUST1005,DEBIT,50319.07,INR,2026-06-04 15:33:40,BigBasket,CHN005,SUCCESS
TXN100469,ACC5026,CUST1026,DEBIT,20659.88,INR,2026-06-04 14:56:09,Swiggy,CHN005,SUCCESS
TXN100443,ACC5018,CUST1018,DEBIT,34167.07,INR,2026-06-04 11:03:31,PVR Cinemas,DEL002,FAILED
TXN100751,ACC5003,CUST1003,CREDIT,66891.01,INR,2026-06-07 13:56:06,Fund Transfer,DEL002,SUCCESS
TXN100633,ACC5005,CUST1005,CREDIT,44239.17,INR,2026-06-06 11:49:19,Fund Transfer,CHN005,SUCCESS
TXN101102,ACC5027,CUST1027,CREDIT,73137.12,INR,2026-06-09 00:07:47,Salary Credit,HYD004,PENDING
TXN100184,ACC5014,CUST1014,CREDIT,33730.56,INR,2026-06-02 18:32:13,Interest Credit,PUN006,SUCCESS
TXN100256,ACC5005,CUST1005,CREDIT,11968.75,INR,2026-06-03 06:50:08,Refund,HYD004,SUCCESS
TXN100426,ACC5013,CUST1013,DEBIT,42268.68,INR,2026-06-04 19:41:10,Uber,BLR003,SUCCESS
TXN100180,ACC5013,CUST1013,CREDIT,30035.82,INR,2026-06-02 10:42:16,Salary Credit,DEL002,SUCCESS
TXN101190,ACC5020,CUST1020,DEBIT,61230.25,INR,2026-06-10 20:19:51,Flipkart,DEL002,PENDING
TXN100830,ACC5023,CUST1023,DEBIT,43325.95,INR,2026-06-07 10:51:58,Zomato,MUM001,SUCCESS
TXN100844,ACC5026,CUST1026,CREDIT,16685.49,INR,2026-06-07 09:39:57,Refund,CHN005,SUCCESS
TXN100628,ACC5004,CUST1004,DEBIT,50392.81,INR,2026-06-06 08:06:12,BigBasket,CHN005,PENDING
TXN100401,ACC5007,CUST1007,CREDIT,65203.84,INR,2026-06-04 13:45:53,Fund Transfer,HYD004,SUCCESS
TXN999901,ACC5005,CUST1005,DEBIT,NOT_A_NUMBER,INR,2026-06-03 10:15:00,Amazon,MUM001,SUCCESS
TXN100812,ACC5018,CUST1018,CREDIT,42257.22,INR,2026-06-07 19:38:00,Fund Transfer,CHN005,SUCCESS
TXN100729,ACC5028,CUST1028,CREDIT,15488.78,INR,2026-06-06 23:02:47,Interest Credit,CHN005,FAILED
TXN100863,ACC5001,CUST1001,DEBIT,4727.67,INR,2026-06-08 17:03:00,BigBasket,CHN005,PENDING
TXN100718,ACC5024,CUST1024,CREDIT,39409.04,INR,2026-06-06 17:27:25,Refund,DEL002,SUCCESS
TXN100356,ACC5026,CUST1026,DEBIT,51347.93,INR,2026-06-03 08:57:34,Flipkart,PUN006,FAILED
TXN100468,ACC5026,CUST1026,CREDIT,47383.94,INR,2026-06-04 12:43:27,Fund Transfer,BLR003,SUCCESS
TXN100941,ACC5019,CUST1019,CREDIT,4285.55,INR,2026-06-08 15:46:49,Salary Credit,MUM001,FAILED
TXN100903,ACC5010,CUST1010,CREDIT,41707.45,INR,2026-06-08 23:49:51,Fund Transfer,CHN005,SUCCESS
TXN100662,ACC5011,CUST1011,DEBIT,589.19,INR,2026-06-06 20:13:44,Uber,HYD004,SUCCESS
TXN100295,ACC5013,CUST1013,DEBIT,20371.4,INR,2026-06-03 17:44:17,Uber,MUM001,SUCCESS
TXN100094,ACC5023,CUST1023,CREDIT,41661.79,INR,2026-06-01 23:37:17,Fund Transfer,DEL002,SUCCESS
TXN101151,ACC5008,CUST1008,DEBIT,4711.42,INR,2026-06-10 04:30:13,Flipkart,MUM001,SUCCESS
TXN100041,ACC5009,CUST1009,DEBIT,49320.12,INR,2026-06-01 18:33:20,Reliance Digital,DEL002,SUCCESS
TXN100590,ACC5026,CUST1026,CREDIT,80170.53,INR,2026-06-05 17:55:20,Interest Credit,PUN006,PENDING
TXN100474,ACC5028,CUST1028,CREDIT,76917.79,INR,2026-06-04 15:33:22,Salary Credit,DEL002,FAILED
TXN101176,ACC5016,CUST1016,DEBIT,57235.22,INR,2026-06-10 20:50:08,Zomato,CHN005,SUCCESS
TXN100503,ACC5004,CUST1004,DEBIT,3394.04,INR,2026-06-05 14:29:16,PVR Cinemas,BLR003,SUCCESS
TXN100901,ACC5010,CUST1010,CREDIT,85220.42,INR,2026-06-08 04:41:40,Salary Credit,MUM001,SUCCESS
TXN100583,ACC5025,CUST1025,CREDIT,24530.34,INR,2026-06-05 06:12:07,Salary Credit,DEL002,SUCCESS
TXN100933,ACC5018,CUST1018,DEBIT,35350.72,INR,2026-06-08 15:03:56,Flipkart,DEL002,SUCCESS
TXN100337,ACC5022,CUST1022,DEBIT,8842.85,INR,2026-06-03 15:58:15,Netflix,CHN005,PENDING
TXN100539,ACC5011,CUST1011,CREDIT,21502.96,INR,2026-06-05 07:47:55,Salary Credit,HYD004,SUCCESS
TXN100253,ACC5003,CUST1003,CREDIT,94656.5,INR,2026-06-03 09:44:58,Refund,DEL002,SUCCESS
TXN101089,ACC5023,CUST1023,DEBIT,72734.3,INR,2026-06-09 20:39:28,IRCTC,PUN006,SUCCESS
TXN101135,ACC5004,CUST1004,CREDIT,85367.17,INR,2026-06-10 16:50:43,Fund Transfer,MUM001,SUCCESS
TXN100409,ACC5009,CUST1009,CREDIT,56903.05,INR,2026-06-04 05:20:45,Interest Credit,BLR003,SUCCESS
TXN100845,ACC5026,CUST1026,CREDIT,12791.99,INR,2026-06-07 15:57:43,Salary Credit,MUM001,SUCCESS
TXN101065,ACC5017,CUST1017,DEBIT,71110.79,INR,2026-06-09 17:41:39,Amazon,DEL002,PENDING
TXN100913,ACC5013,CUST1013,CREDIT,45030.26,INR,2026-06-08 19:02:15,Salary Credit,PUN006,PENDING
TXN100293,ACC5013,CUST1013,CREDIT,77836.67,INR,2026-06-03 04:18:02,Fund Transfer,PUN006,SUCCESS
TXN100016,ACC5003,CUST1003,CREDIT,21225.81,INR,2026-06-01 04:32:31,Interest Credit,MUM001,SUCCESS
TXN100414,ACC5010,CUST1010,CREDIT,90299.01,INR,2026-06-04 10:37:00,Fund Transfer,MUM001,PENDING
TXN100565,ACC5019,CUST1019,DEBIT,26846.68,INR,2026-06-05 14:39:17,IRCTC,MUM001,PENDING
TXN100940,ACC5019,CUST1019,CREDIT,55259.63,INR,2026-06-08 18:09:58,Fund Transfer,MUM001,FAILED
TXN101200,ACC5022,CUST1022,DEBIT,16960.82,INR,2026-06-10 22:27:04,Netflix,DEL002,SUCCESS
TXN100636,ACC5006,CUST1006,CREDIT,86145.69,INR,2026-06-06 17:16:34,Refund,HYD004,FAILED
TXN100326,ACC5020,CUST1020,DEBIT,55553.55,INR,2026-06-03 12:28:14,Zomato,DEL002,FAILED
TXN101074,ACC5019,CUST1019,DEBIT,4453.49,INR,2026-06-09 10:59:15,Uber,BLR003,SUCCESS
TXN101168,ACC5013,CUST1013,CREDIT,56150.39,INR,2026-06-10 15:55:59,Fund Transfer,BLR003,SUCCESS
TXN100635,ACC5006,CUST1006,CREDIT,69241.7,INR,2026-06-06 00:54:32,Salary Credit,MUM001,PENDING
TXN101131,ACC5003,CUST1003,DEBIT,48549.62,INR,2026-06-10 10:52:08,Swiggy,DEL002,SUCCESS
TXN100267,ACC5007,CUST1007,CREDIT,46138.29,INR,2026-06-03 21:25:19,Interest Credit,MUM001,SUCCESS
TXN100423,ACC5012,CUST1012,DEBIT,25800.88,INR,2026-06-04 03:55:27,Netflix,DEL002,PENDING
TXN100797,ACC5014,CUST1014,CREDIT,84376.96,INR,2026-06-07 13:25:49,Fund Transfer,CHN005,SUCCESS
TXN100141,ACC5004,CUST1004,DEBIT,73376.41,INR,2026-06-02 20:45:55,Reliance Digital,HYD004,SUCCESS
TXN100980,ACC5027,CUST1027,CREDIT,1125.48,INR,2026-06-08 20:58:17,Salary Credit,DEL002,SUCCESS
TXN100857,ACC5000,CUST1000,CREDIT,56459.42,INR,2026-06-08 14:20:35,Salary Credit,HYD004,SUCCESS
TXN100265,ACC5007,CUST1007,CREDIT,78484.83,INR,2026-06-03 00:05:02,Salary Credit,CHN005,PENDING
TXN100227,ACC5027,CUST1027,DEBIT,61261.91,INR,2026-06-02 11:59:01,Zomato,MUM001,SUCCESS
TXN101187,ACC5019,CUST1019,CREDIT,33858.0,INR,2026-06-10 12:52:38,Salary Credit,HYD004,SUCCESS
TXN101078,ACC5020,CUST1020,CREDIT,30103.98,INR,2026-06-09 04:31:55,Salary Credit,PUN006,SUCCESS
TXN100842,ACC5025,CUST1025,DEBIT,11241.59,INR,2026-06-07 08:07:00,BigBasket,CHN005,FAILED
TXN100670,ACC5013,CUST1013,CREDIT,58519.75,INR,2026-06-06 16:18:45,Fund Transfer,MUM001,FAILED
TXN101068,ACC5017,CUST1017,CREDIT,78675.83,INR,2026-06-09 15:07:14,Fund Transfer,DEL002,PENDING
TXN100023,ACC5005,CUST1005,DEBIT,71023.86,INR,2026-06-01 02:46:31,ATM Withdrawal,CHN005,SUCCESS
TXN100755,ACC5004,CUST1004,CREDIT,42788.73,INR,2026-06-07 12:00:46,Fund Transfer,BLR003,SUCCESS
TXN100118,ACC5000,CUST1000,CREDIT,8101.76,INR,2026-06-02 01:56:27,Fund Transfer,BLR003,PENDING
TXN100932,ACC5018,CUST1018,CREDIT,9767.06,INR,2026-06-08 23:26:55,Refund,HYD004,SUCCESS
TXN100144,ACC5004,CUST1004,DEBIT,13171.45,INR,2026-06-02 19:55:24,Swiggy,PUN006,FAILED
TXN100597,ACC5028,CUST1028,DEBIT,61061.27,INR,2026-06-05 03:39:55,IRCTC,PUN006,PENDING
TXN100478,ACC5028,CUST1028,CREDIT,53713.79,INR,2026-06-04 06:53:51,Refund,CHN005,SUCCESS
TXN100422,ACC5012,CUST1012,CREDIT,13040.13,INR,2026-06-04 07:33:43,Salary Credit,MUM001,SUCCESS
TXN100582,ACC5025,CUST1025,CREDIT,4826.03,INR,2026-06-05 05:31:08,Salary Credit,PUN006,PENDING
TXN100791,ACC5013,CUST1013,CREDIT,74125.7,INR,2026-06-07 03:08:11,Refund,CHN005,SUCCESS
TXN100143,ACC5004,CUST1004,CREDIT,41199.9,INR,2026-06-02 07:33:26,Interest Credit,PUN006,FAILED
TXN100408,ACC5009,CUST1009,CREDIT,58726.29,INR,2026-06-04 06:52:13,Refund,CHN005,SUCCESS
TXN100383,ACC5002,CUST1002,DEBIT,7440.56,INR,2026-06-04 07:32:47,Amazon,CHN005,FAILED
TXN100055,ACC5013,CUST1013,DEBIT,11981.88,INR,2026-06-01 22:06:24,BigBasket,HYD004,SUCCESS
TXN101001,ACC5002,CUST1002,DEBIT,67593.06,INR,2026-06-09 05:42:22,ATM Withdrawal,MUM001,SUCCESS
TXN101085,ACC5022,CUST1022,CREDIT,55645.23,INR,2026-06-09 00:33:49,Refund,DEL002,FAILED
TXN100364,ACC5028,CUST1028,DEBIT,29252.17,INR,2026-06-03 11:06:05,Netflix,BLR003,SUCCESS
TXN100214,ACC5024,CUST1024,DEBIT,49787.73,INR,2026-06-02 11:19:41,ATM Withdrawal,PUN006,PENDING
TXN100352,ACC5025,CUST1025,DEBIT,51318.92,INR,2026-06-03 02:41:54,BigBasket,MUM001,PENDING
TXN100191,ACC5016,CUST1016,DEBIT,11710.71,INR,2026-06-02 19:03:43,Amazon,BLR003,SUCCESS
TXN100624,ACC5003,CUST1003,DEBIT,426.99,INR,2026-06-06 19:25:34,Amazon,MUM001,FAILED
TXN100925,ACC5016,CUST1016,CREDIT,53203.63,INR,2026-06-08 06:07:33,Salary Credit,CHN005,SUCCESS
TXN100674,ACC5014,CUST1014,CREDIT,33870.56,INR,2026-06-06 12:25:37,Fund Transfer,CHN005,SUCCESS
TXN100223,ACC5026,CUST1026,CREDIT,44128.76,INR,2026-06-02 09:49:24,Fund Transfer,CHN005,FAILED
TXN100973,ACC5026,CUST1026,CREDIT,2630.85,INR,2026-06-08 17:54:28,Refund,PUN006,PENDING
TXN100386,ACC5003,CUST1003,DEBIT,10668.55,INR,2026-06-04 09:21:29,Netflix,CHN005,SUCCESS
TXN100792,ACC5013,CUST1013,CREDIT,56856.09,INR,2026-06-07 07:43:01,Refund,MUM001,SUCCESS
TXN100131,ACC5002,CUST1002,CREDIT,87616.54,INR,2026-06-02 16:47:56,Refund,MUM001,SUCCESS
TXN101081,ACC5021,CUST1021,CREDIT,18352.94,INR,2026-06-09 01:14:11,Salary Credit,HYD004,SUCCESS
TXN100419,ACC5011,CUST1011,DEBIT,68210.07,INR,2026-06-04 20:19:10,Netflix,MUM001,SUCCESS
TXN100781,ACC5010,CUST1010,DEBIT,36375.43,INR,2026-06-07 19:34:05,IRCTC,DEL002,SUCCESS
TXN100801,ACC5016,CUST1016,CREDIT,84075.57,INR,2026-06-07 09:29:10,Fund Transfer,BLR003,SUCCESS
TXN100677,ACC5015,CUST1015,CREDIT,25174.66,INR,2026-06-06 13:32:06,Salary Credit,MUM001,FAILED
TXN100315,ACC5017,CUST1017,DEBIT,15444.84,INR,2026-06-03 18:31:05,Electricity Board,HYD004,FAILED
TXN101099,ACC5026,CUST1026,DEBIT,51339.33,INR,2026-06-09 09:53:15,Swiggy,HYD004,FAILED
TXN100066,ACC5017,CUST1017,CREDIT,42248.78,INR,2026-06-01 21:13:32,Fund Transfer,PUN006,SUCCESS
TXN100048,ACC5012,CUST1012,CREDIT,86054.3,INR,2026-06-01 01:05:40,Interest Credit,BLR003,SUCCESS
TXN100668,ACC5012,CUST1012,DEBIT,29213.32,INR,2026-06-06 20:00:51,Swiggy,DEL002,SUCCESS
TXN101184,ACC5019,CUST1019,CREDIT,20403.96,INR,2026-06-10 19:21:01,Interest Credit,DEL002,PENDING
TXN100827,ACC5022,CUST1022,DEBIT,14591.47,INR,2026-06-07 10:59:43,Swiggy,HYD004,SUCCESS
TXN100872,ACC5003,CUST1003,DEBIT,42632.81,INR,2026-06-08 22:23:07,Amazon,HYD004,FAILED
TXN100859,ACC5000,CUST1000,CREDIT,47210.89,INR,2026-06-08 21:03:05,Interest Credit,DEL002,SUCCESS
TXN100462,ACC5024,CUST1024,CREDIT,20819.46,INR,2026-06-04 10:09:05,Salary Credit,DEL002,PENDING
TXN100696,ACC5018,CUST1018,CREDIT,52979.63,INR,2026-06-06 12:12:09,Refund,DEL002,PENDING
TXN100727,ACC5027,CUST1027,DEBIT,53615.45,INR,2026-06-06 12:49:28,DMart,PUN006,SUCCESS
TXN101024,ACC5007,CUST1007,CREDIT,53633.14,INR,2026-06-09 05:32:03,Fund Transfer,BLR003,SUCCESS
TXN100020,ACC5004,CUST1004,CREDIT,48475.92,INR,2026-06-01 03:55:40,Refund,PUN006,SUCCESS
TXN100626,ACC5004,CUST1004,DEBIT,13840.25,INR,2026-06-06 19:53:16,Swiggy,MUM001,SUCCESS
TXN100263,ACC5006,CUST1006,DEBIT,71728.55,INR,2026-06-03 08:08:40,Electricity Board,CHN005,SUCCESS
TXN100285,ACC5011,CUST1011,DEBIT,3899.07,INR,2026-06-03 15:10:33,Netflix,PUN006,PENDING
TXN100768,ACC5006,CUST1006,DEBIT,10158.56,INR,2026-06-07 17:12:31,DMart,PUN006,SUCCESS
TXN100062,ACC5015,CUST1015,DEBIT,32375.74,INR,2026-06-01 21:58:21,IRCTC,BLR003,FAILED
TXN100922,ACC5016,CUST1016,CREDIT,66036.08,INR,2026-06-08 15:44:08,Fund Transfer,DEL002,SUCCESS
TXN100899,ACC5009,CUST1009,CREDIT,61498.16,INR,2026-06-08 03:09:34,Refund,DEL002,SUCCESS
TXN101116,ACC5000,CUST1000,DEBIT,4599.82,INR,2026-06-10 00:27:36,Netflix,CHN005,SUCCESS
TXN100856,ACC5000,CUST1000,CREDIT,51957.79,INR,2026-06-08 07:11:42,Interest Credit,MUM001,PENDING
TXN100879,ACC5005,CUST1005,CREDIT,58692.89,INR,2026-06-08 08:54:16,Refund,PUN006,SUCCESS
TXN100385,ACC5003,CUST1003,DEBIT,74827.82,INR,2026-06-04 15:06:18,IRCTC,MUM001,SUCCESS
TXN100642,ACC5007,CUST1007,CREDIT,87241.73,INR,2026-06-06 01:02:41,Fund Transfer,MUM001,SUCCESS
TXN100176,ACC5012,CUST1012,CREDIT,85480.71,INR,2026-06-02 10:38:09,Salary Credit,DEL002,SUCCESS
TXN100698,ACC5018,CUST1018,CREDIT,28853.23,INR,2026-06-06 17:54:36,Fund Transfer,HYD004,SUCCESS
